,"Powersmiths Head Office","Powersmiths Head Office","Powersmiths Head Office","Powersmiths Head Office","Powersmiths Head Office","Powersmiths Head Office","Powersmiths Head Office","Powersmiths Head Office"
"READING_DATE","Forge Hallway - Temperature","Forge Room - Temperature","IT Closet-Temperature","Temp South Wall","Temp.Coil_A","Temp.Coil_B","Temp.Coil_C","Temperature North Wall"
04/09/2013 16:00:00,23.88333,25.70000,31.42500,18.77500,,,,13.40000
04/09/2013 17:00:00,23.30833,24.67500,31.03333,16.97500,,,,12.65000
04/09/2013 18:00:00,22.70000,23.84167,30.35833,12.15000,,,,12.20000
04/09/2013 19:00:00,22.32500,23.19167,29.90833,11.20000,,,,11.73333
04/09/2013 20:00:00,21.92500,22.83333,29.55833,11.12500,,,,11.19167
04/09/2013 21:00:00,21.62500,22.50000,29.22500,10.72500,,,,10.23333
04/09/2013 22:00:00,21.24167,22.10000,28.95833,11.92500,,,,8.85000
04/09/2013 23:00:00,20.75000,21.69167,28.64167,10.57500,,,,8.45000
04/10/2013 00:00:00,20.40833,21.40833,28.36667,10.35000,,,,8.20833
04/10/2013 01:00:00,20.11667,21.15000,28.10833,8.80000,,,,8.46667
04/10/2013 02:00:00,19.97500,21.03333,27.90833,8.60000,,,,8.19167
04/10/2013 03:00:00,19.72500,20.75833,27.70000,9.27500,,,,7.09167
04/10/2013 04:00:00,19.45000,20.50000,27.49167,8.10000,,,,7.11667
04/10/2013 05:00:00,19.28333,20.39167,27.28333,7.45000,,,,7.32500
04/10/2013 06:00:00,21.56667,23.65833,27.46667,7.42500,,,,6.83333
04/10/2013 07:00:00,20.80000,21.47500,27.61667,7.20000,,,,6.65833
04/10/2013 08:00:00,23.51667,25.82500,28.20000,8.55000,,,,6.26667
04/10/2013 09:00:00,23.20833,24.52500,28.72500,6.90000,,,,6.67500
04/10/2013 10:00:00,22.87500,23.25000,29.00000,7.40000,,,,6.62500
04/10/2013 11:00:00,23.05000,23.74167,29.09167,9.30000,,,,7.30833
04/10/2013 12:00:00,22.72500,23.10833,29.39167,8.52500,,,,7.59167
04/10/2013 13:00:00,23.19167,24.32500,29.74167,8.50000,,,,7.46667
04/10/2013 14:00:00,23.03333,23.56667,29.98333,7.50000,,,,7.39167
04/10/2013 15:00:00,22.91667,23.81667,30.02500,9.10000,,,,7.65833
04/10/2013 16:00:00,23.07500,24.13333,30.24167,10.90000,,,,7.83333
04/10/2013 17:00:00,23.15833,24.62500,30.25833,10.97500,,,,6.84167
04/10/2013 18:00:00,22.47500,23.60833,30.19167,9.40000,,,,6.21667
04/10/2013 19:00:00,21.77500,22.97500,29.87500,8.75000,,,,6.02500
04/10/2013 20:00:00,21.18333,22.50000,29.54167,8.22500,,,,5.85000
04/10/2013 21:00:00,20.71667,22.14167,29.20000,7.27500,,,,5.83333
04/10/2013 22:00:00,20.40000,21.83333,28.93333,6.25000,,,,5.82500
04/10/2013 23:00:00,20.07500,21.58333,28.68333,5.62500,,,,5.71667
04/11/2013 00:00:00,19.88333,21.36667,28.47500,5.22500,,,,5.63333
04/11/2013 01:00:00,19.66667,21.16667,28.28333,5.22500,,,,5.42500
04/11/2013 02:00:00,19.51667,21.03333,28.06667,5.62500,,,,5.36667
04/11/2013 03:00:00,19.30000,20.78333,27.90000,5.90000,,,,5.00833
04/11/2013 04:00:00,19.09167,20.55000,27.70000,5.27500,,,,4.76667
04/11/2013 05:00:00,18.88333,20.30000,27.52500,4.50000,,,,4.48333
04/11/2013 06:00:00,19.03333,20.10833,27.35833,3.92500,,,,4.11667
04/11/2013 07:00:00,19.20833,20.21667,27.30833,2.90000,,,,3.48333
04/11/2013 08:00:00,20.03333,20.52500,27.52500,2.10000,,,,2.82500
04/11/2013 09:00:00,22.06667,23.76667,27.95000,1.25000,,,,1.74167
04/11/2013 10:00:00,23.13333,24.25833,28.90000,0.82500,,,,2.19167
04/11/2013 11:00:00,23.05000,23.65000,29.05000,1.80000,,,,2.55833
04/11/2013 12:00:00,22.76667,23.29167,29.22500,1.82500,,,,2.26667
04/11/2013 13:00:00,23.15833,24.40000,29.66667,1.87500,,,,2.09167
04/11/2013 14:00:00,22.97500,24.34167,29.66667,1.77500,,,,2.01667
04/11/2013 15:00:00,22.90000,24.34167,29.78333,1.95000,,,,2.17500
04/11/2013 16:00:00,22.85000,24.26667,29.78333,1.30000,,,,1.89167
04/11/2013 17:00:00,22.73333,24.45833,29.79167,0.60000,,,,1.68333
04/11/2013 18:00:00,21.53333,23.03333,29.63333,0.72500,,,,1.71667
04/11/2013 19:00:00,20.65000,22.35000,29.25833,0.92500,,,,1.92500
04/11/2013 20:00:00,20.09167,21.80000,28.85833,1.27500,,,,2.04167
04/11/2013 21:00:00,19.61667,21.40833,28.48333,1.32500,,,,2.15000
04/11/2013 22:00:00,19.29167,21.02500,28.16667,1.05000,,,,2.00000
04/11/2013 23:00:00,18.95000,20.69167,27.90000,0.10000,,,,1.50833
04/12/2013 00:00:00,18.70833,20.40833,27.62500,-0.02500,,,,1.55000
04/12/2013 01:00:00,18.46667,20.07500,27.32500,0.20000,,,,1.72500
04/12/2013 02:00:00,18.29167,19.79167,27.00833,0.17500,,,,1.70000
04/12/2013 03:00:00,18.05000,19.55000,26.75833,-0.37500,,,,1.37500
04/12/2013 04:00:00,17.85833,19.45000,26.55833,-0.20000,,,,1.37500
04/12/2013 05:00:00,17.78333,19.34167,26.41667,-0.25000,,,,1.41667
04/12/2013 06:00:00,18.20000,19.35000,26.40000,0.15000,,,,1.48333
04/12/2013 07:00:00,18.25833,19.52500,26.42500,0.27500,,,,1.50833
04/12/2013 08:00:00,18.64167,20.03333,26.57500,0.47500,,,,1.78333
04/12/2013 09:00:00,23.70000,26.50000,27.36667,0.70000,,,,2.10833
04/12/2013 10:00:00,23.18333,24.48333,28.08333,1.27500,,,,2.70000
04/12/2013 11:00:00,23.15000,24.62500,28.38333,2.05000,,,,3.25833
04/12/2013 12:00:00,23.15000,24.80000,28.06667,3.00000,,,,4.04167
04/12/2013 13:00:00,22.85833,23.95833,28.26667,4.50000,,,,4.77500
04/12/2013 14:00:00,23.30000,24.71667,28.40000,5.95000,,,,5.50000
04/12/2013 15:00:00,22.96667,23.90833,28.59167,5.22500,,,,6.37500
04/12/2013 16:00:00,22.96667,24.05833,29.03333,6.02500,,,,7.22500
04/12/2013 17:00:00,23.45000,25.11667,29.65000,6.80000,,,,8.11667
04/12/2013 18:00:00,22.31667,23.20833,29.84167,6.75000,,,,8.22500
04/12/2013 19:00:00,21.01667,22.35000,29.57500,6.47500,,,,7.80833
04/12/2013 20:00:00,20.20000,21.73333,29.18333,5.75000,,,,7.43333
04/12/2013 21:00:00,19.60833,21.30000,28.82500,5.37500,,,,7.25000
04/12/2013 22:00:00,19.17500,20.89167,28.49167,5.50000,,,,6.92500
04/12/2013 23:00:00,18.76667,20.52500,28.18333,4.55000,,,,6.59167
04/13/2013 00:00:00,18.43333,20.20833,27.89167,4.50000,,,,6.75000
04/13/2013 01:00:00,18.20833,19.95000,27.58333,4.62500,,,,6.71667
04/13/2013 02:00:00,17.95833,19.69167,27.29167,4.75000,,,,6.74167
04/13/2013 03:00:00,17.77500,19.48333,26.99167,4.92500,,,,6.94167
04/13/2013 04:00:00,17.64167,19.32500,26.75833,5.20000,,,,7.10833
04/13/2013 05:00:00,17.47500,19.25833,26.54167,5.25000,,,,7.15833
04/13/2013 06:00:00,21.87500,24.89167,27.09167,5.90000,,,,7.12500
04/13/2013 07:00:00,21.40833,23.54167,27.58333,7.82500,,,,7.20833
04/13/2013 08:00:00,23.56667,26.59167,28.35833,5.35000,,,,6.95000
04/13/2013 09:00:00,23.25833,25.39167,28.83333,4.97500,,,,6.75000
04/13/2013 10:00:00,23.15833,25.17500,29.12500,6.30000,,,,7.55000
04/13/2013 11:00:00,23.18333,25.33333,29.29167,7.55000,,,,7.60000
04/13/2013 12:00:00,23.23333,25.41667,29.45000,6.90000,,,,7.82500
04/13/2013 13:00:00,23.45000,25.40000,29.51667,10.62500,,,,9.09167
04/13/2013 14:00:00,23.27500,25.34167,29.58333,8.20000,,,,8.55833
04/13/2013 15:00:00,23.25000,25.33333,29.68333,7.05000,,,,8.10000
04/13/2013 16:00:00,23.23333,25.23333,29.70000,7.02500,,,,7.75000
04/13/2013 17:00:00,23.19167,25.12500,29.61667,6.90000,,,,7.99167
04/13/2013 18:00:00,21.20000,22.20833,29.26667,6.27500,,,,7.59167
04/13/2013 19:00:00,19.88333,21.24167,28.66667,5.72500,,,,7.31667
04/13/2013 20:00:00,20.17500,21.95000,28.34167,4.67500,,,,6.59167
04/13/2013 21:00:00,20.47500,22.67500,28.18333,4.30000,,,,6.55000
04/13/2013 22:00:00,19.62500,21.03333,28.06667,4.15000,,,,6.17500
04/13/2013 23:00:00,18.48333,20.09167,27.65000,3.65000,,,,5.89167
04/14/2013 00:00:00,17.88333,19.60000,27.28333,3.55000,,,,5.49167
04/14/2013 01:00:00,17.41667,19.22500,26.88333,3.05000,,,,4.74167
04/14/2013 02:00:00,16.98333,18.85833,26.51667,2.12500,,,,4.15000
04/14/2013 03:00:00,16.62500,18.50000,26.11667,1.60000,,,,4.05000
04/14/2013 04:00:00,16.40833,18.25000,25.85000,1.52500,,,,4.00833
04/14/2013 05:00:00,16.21667,18.09167,25.63333,1.37500,,,,3.95833
04/14/2013 06:00:00,21.83333,25.52500,26.30833,1.05000,,,,3.74167
04/14/2013 07:00:00,21.30833,23.37500,27.15833,4.67500,,,,4.27500
04/14/2013 08:00:00,23.67500,26.73333,27.91667,10.62500,,,,4.80000
04/14/2013 09:00:00,23.33333,25.15000,28.40833,13.77500,,,,5.46667
04/14/2013 10:00:00,23.12500,24.78333,28.70833,13.37500,,,,6.03333
04/14/2013 11:00:00,23.26667,24.94167,28.92500,13.50000,,,,6.68333
04/14/2013 12:00:00,23.32500,25.20000,29.11667,11.82500,,,,7.52500
04/14/2013 13:00:00,23.24167,24.75000,29.27500,11.55000,,,,8.80833
04/14/2013 14:00:00,23.23333,23.92500,29.30000,14.75000,,,,9.56667
04/14/2013 15:00:00,23.45833,24.66667,29.37500,13.67500,,,,10.41667
04/14/2013 16:00:00,23.19167,23.95000,29.48333,13.05000,,,,10.54167
04/14/2013 17:00:00,22.99167,23.96667,29.53333,12.80000,,,,10.76667
04/14/2013 18:00:00,22.03333,22.45000,29.32500,11.30000,,,,10.13333
04/14/2013 19:00:00,21.17500,21.88333,28.96667,8.97500,,,,9.17500
04/14/2013 20:00:00,20.20833,21.33333,28.60000,7.17500,,,,8.18333
04/14/2013 21:00:00,20.20000,21.86667,28.29167,6.35000,,,,7.45000
04/14/2013 22:00:00,19.55000,20.85000,28.13333,5.70000,,,,7.07500
04/14/2013 23:00:00,18.85000,20.30000,27.85000,4.85000,,,,6.54167
04/15/2013 00:00:00,18.34167,19.84167,27.51667,4.42500,,,,6.26667
04/15/2013 01:00:00,17.94167,19.51667,27.20833,4.02500,,,,6.11667
04/15/2013 02:00:00,17.68333,19.25000,26.89167,3.92500,,,,5.56667
04/15/2013 03:00:00,17.35833,18.96667,26.61667,3.75000,,,,5.30833
04/15/2013 04:00:00,17.16667,18.80833,26.31667,3.60000,,,,5.40000
04/15/2013 05:00:00,17.05000,18.69167,26.10000,3.67500,,,,5.10000
04/15/2013 06:00:00,21.89167,24.89167,26.72500,4.02500,,,,5.38333
04/15/2013 07:00:00,21.40833,23.27500,27.45833,6.25000,,,,5.95000
04/15/2013 08:00:00,23.66667,25.38333,28.14167,11.40000,,,,7.21667
04/15/2013 09:00:00,23.40833,24.62500,28.32500,15.52500,,,,8.12500
04/15/2013 10:00:00,23.25833,24.06667,28.41667,18.70000,,,,9.39167
04/15/2013 11:00:00,23.06667,24.01667,28.96667,20.32500,,,,10.80000
04/15/2013 12:00:00,23.42500,23.77500,28.90833,22.90000,,,,11.86667
04/15/2013 13:00:00,24.18333,24.05000,28.95833,23.35000,,,,13.94167
04/15/2013 14:00:00,24.79167,24.37500,29.21667,22.80000,,,,15.33333
04/15/2013 15:00:00,25.10000,24.64167,29.56667,19.97500,,,,15.75000
04/15/2013 16:00:00,24.85833,24.72500,29.87500,17.82500,,,,15.89167
04/15/2013 17:00:00,24.52500,24.55833,30.00000,16.35000,,,,14.92500
04/15/2013 18:00:00,23.70833,24.30833,29.97500,15.05000,,,,14.18333
04/15/2013 19:00:00,23.06667,23.80833,30.15000,14.57500,,,,13.86667
04/15/2013 20:00:00,22.50000,23.41667,29.97500,14.05000,,,,13.51667
04/15/2013 21:00:00,22.02500,23.00833,29.74167,13.40000,,,,13.04167
04/15/2013 22:00:00,21.62500,22.63333,29.50000,12.55000,,,,12.73333
04/15/2013 23:00:00,21.27500,22.33333,29.25000,12.35000,,,,12.60833
04/16/2013 00:00:00,21.02500,22.07500,29.02500,12.30000,,,,12.52500
04/16/2013 01:00:00,20.77500,21.89167,28.77500,12.55000,,,,12.84167
04/16/2013 02:00:00,20.77500,21.86667,28.58333,14.12500,,,,13.87500
04/16/2013 03:00:00,20.80833,21.80833,28.43333,14.70000,,,,14.20833
04/16/2013 04:00:00,20.80000,21.80000,28.34167,15.00000,,,,14.43333
04/16/2013 05:00:00,20.80833,21.78333,28.30000,15.10000,,,,14.47500
04/16/2013 06:00:00,20.88333,21.79167,28.30000,15.15000,,,,14.46667
04/16/2013 07:00:00,21.03333,21.90833,28.35000,15.57500,,,,14.62500
04/16/2013 08:00:00,22.59167,24.12500,28.63333,17.02500,,,,14.93333
04/16/2013 09:00:00,22.90000,23.48333,29.40000,16.97500,,,,14.85833
04/16/2013 10:00:00,22.95000,23.52500,29.76667,16.82500,,,,14.93333
04/16/2013 11:00:00,23.14167,23.65833,30.04167,17.10000,,,,15.03333
04/16/2013 12:00:00,23.46667,23.85833,30.25833,16.60000,,,,13.85000
04/16/2013 13:00:00,23.50833,23.82500,30.38333,17.10000,,,,12.98333
04/16/2013 14:00:00,23.50833,24.45000,30.61667,17.27500,,,,13.23333
04/16/2013 15:00:00,24.01667,24.20833,30.78333,16.77500,,,,13.96667
04/16/2013 16:00:00,25.84167,25.00000,31.00833,16.40000,,,,15.77500
04/16/2013 17:00:00,26.94167,25.75833,31.43333,15.50000,,,,16.12500
04/16/2013 18:00:00,26.84167,25.93333,31.70000,15.22500,,,,15.31667
04/16/2013 19:00:00,25.49167,25.47500,31.74167,14.17500,,,,13.06667
04/16/2013 20:00:00,24.08333,24.80833,31.50833,11.62500,,,,11.38333
04/16/2013 21:00:00,23.21667,24.27500,31.05833,10.00000,,,,10.96667
04/16/2013 22:00:00,22.53333,23.80000,30.65833,9.02500,,,,10.12500
04/16/2013 23:00:00,22.03333,23.38333,30.30000,8.00000,,,,9.35833
04/17/2013 00:00:00,21.57500,22.90833,29.90000,6.97500,,,,8.63333
04/17/2013 01:00:00,21.10000,22.52500,29.48333,6.05000,,,,7.90000
04/17/2013 02:00:00,20.65000,22.11667,29.05833,5.30000,,,,7.09167
04/17/2013 03:00:00,20.24167,21.76667,28.65833,4.52500,,,,6.35000
04/17/2013 04:00:00,19.87500,21.45833,28.28333,4.12500,,,,6.15833
04/17/2013 05:00:00,19.55000,21.15833,27.97500,3.75000,,,,5.55000
04/17/2013 06:00:00,21.58333,24.24167,28.05000,3.50000,,,,5.41667
04/17/2013 07:00:00,21.05833,22.06667,28.21667,11.15000,,,,5.87500
04/17/2013 08:00:00,23.67500,25.36667,28.73333,15.30000,,,,6.60833
04/17/2013 09:00:00,23.43333,23.64167,29.19167,19.15000,,,,7.43333
04/17/2013 10:00:00,23.51667,23.41667,29.36667,22.50000,,,,9.12500
04/17/2013 11:00:00,23.65000,23.58333,29.50000,26.35000,,,,10.55833
04/17/2013 12:00:00,24.05000,23.92500,29.64167,26.50000,,,,11.84167
04/17/2013 13:00:00,24.75000,24.28333,29.88333,22.87500,,,,12.71667
04/17/2013 14:00:00,25.63333,24.80000,30.15000,23.25000,,,,13.75000
04/17/2013 15:00:00,26.66667,25.38333,30.50833,17.97500,,,,14.86667
04/17/2013 16:00:00,26.83333,25.40000,30.46667,16.25000,,,,15.40833
04/17/2013 17:00:00,26.36667,25.26667,30.31667,13.40000,,,,14.26667
04/17/2013 18:00:00,25.10000,24.71667,30.12500,12.62500,,,,13.48333
04/17/2013 19:00:00,23.82500,24.00000,29.75000,11.47500,,,,12.00833
04/17/2013 20:00:00,22.75000,23.35833,29.32500,10.42500,,,,10.78333
04/17/2013 21:00:00,21.97500,22.74167,28.80000,9.72500,,,,10.20000
04/17/2013 22:00:00,21.37500,22.24167,28.29167,9.47500,,,,9.90000
04/17/2013 23:00:00,20.86667,21.77500,27.91667,8.65000,,,,9.49167
04/18/2013 00:00:00,20.42500,21.39167,27.51667,7.37500,,,,8.60833
04/18/2013 01:00:00,20.01667,21.04167,27.15000,7.05000,,,,8.90000
04/18/2013 02:00:00,19.69167,20.69167,26.83333,6.85000,,,,8.51667
04/18/2013 03:00:00,19.37500,20.36667,26.52500,7.00000,,,,8.07500
04/18/2013 04:00:00,19.14167,20.14167,26.25000,6.62500,,,,7.85000
04/18/2013 05:00:00,18.90833,19.94167,26.00833,5.67500,,,,7.31667
04/18/2013 06:00:00,19.06667,19.97500,25.90000,6.47500,,,,7.63333
04/18/2013 07:00:00,19.13333,20.00000,25.88333,6.75000,,,,7.75000
04/18/2013 08:00:00,21.85000,23.88333,26.18333,8.17500,,,,8.33333
04/18/2013 09:00:00,23.10833,23.39167,27.20000,9.70000,,,,9.25833
04/18/2013 10:00:00,23.37500,24.48333,28.38333,10.95000,,,,10.80833
04/18/2013 11:00:00,22.85000,23.56667,29.20833,13.25000,,,,12.68333
04/18/2013 12:00:00,23.34167,23.39167,29.30833,17.82500,,,,15.01667
04/18/2013 13:00:00,24.22500,23.71667,29.51667,20.22500,,,,16.99167
04/18/2013 14:00:00,24.60833,24.08333,29.79167,20.95000,,,,18.00833
04/18/2013 15:00:00,25.14167,24.48333,30.09167,21.37500,,,,19.43333
04/18/2013 16:00:00,25.37500,24.71667,30.38333,22.02500,,,,20.54167
04/18/2013 17:00:00,25.34167,24.84167,30.63333,22.32500,,,,21.05833
04/18/2013 18:00:00,25.39167,24.89167,30.83333,23.05000,,,,21.97500
04/18/2013 19:00:00,24.85833,24.83333,30.99167,21.72500,,,,20.52500
04/18/2013 20:00:00,24.34167,24.65000,30.97500,20.15000,,,,19.04167
04/18/2013 21:00:00,24.00000,24.46667,30.82500,19.57500,,,,18.52500
04/18/2013 22:00:00,23.76667,24.29167,30.72500,19.12500,,,,18.34167
04/18/2013 23:00:00,23.63333,24.13333,30.61667,19.25000,,,,18.35833
04/19/2013 00:00:00,23.46667,23.90833,30.49167,18.12500,,,,18.13333
04/19/2013 01:00:00,23.25833,23.81667,30.34167,17.55000,,,,17.65833
04/19/2013 02:00:00,23.05833,23.66667,30.25833,17.37500,,,,17.33333
04/19/2013 03:00:00,22.90833,23.55833,30.12500,16.72500,,,,16.80833
04/19/2013 04:00:00,22.70833,23.32500,29.97500,16.57500,,,,16.60000
04/19/2013 05:00:00,22.55833,23.26667,29.87500,16.20000,,,,16.19167
04/19/2013 06:00:00,22.48333,23.16667,29.80000,15.40000,,,,15.68333
04/19/2013 07:00:00,22.44167,23.05833,29.70000,17.12500,,,,15.73333
04/19/2013 08:00:00,22.58333,23.07500,29.60000,17.82500,,,,16.24167
04/19/2013 09:00:00,23.03333,23.20833,29.65000,18.92500,,,,17.63333
04/19/2013 10:00:00,23.47500,23.45000,29.77500,19.92500,,,,18.02500
04/19/2013 11:00:00,23.75833,23.79167,30.03333,20.35000,,,,18.57500
04/19/2013 12:00:00,23.90000,23.81667,30.10000,19.62500,,,,17.22500
04/19/2013 13:00:00,23.71667,23.87500,30.20000,17.72500,,,,15.17500
04/19/2013 14:00:00,23.68333,23.90000,30.18333,18.07500,,,,15.11667
04/19/2013 15:00:00,23.76667,23.79167,29.74167,17.72500,,,,14.71667
04/19/2013 16:00:00,24.33333,24.07500,29.85000,14.05000,,,,14.12500
04/19/2013 17:00:00,23.65000,23.91667,30.20000,12.15000,,,,13.00833
04/19/2013 18:00:00,22.67500,23.48333,30.00833,10.65000,,,,11.47500
04/19/2013 19:00:00,21.92500,22.98333,29.72500,9.42500,,,,10.59167
04/19/2013 20:00:00,21.41667,22.59167,29.39167,8.65000,,,,10.15000
04/19/2013 21:00:00,20.94167,22.20833,29.04167,8.27500,,,,9.46667
04/19/2013 22:00:00,20.55000,21.88333,28.71667,7.52500,,,,9.04167
04/19/2013 23:00:00,20.16667,21.60000,28.45833,7.30000,,,,8.50000
04/20/2013 00:00:00,19.87500,21.35833,28.17500,6.82500,,,,8.31667
04/20/2013 01:00:00,19.59167,21.11667,27.94167,6.70000,,,,8.07500
04/20/2013 02:00:00,19.31667,20.86667,27.70000,6.25000,,,,7.32500
04/20/2013 03:00:00,19.06667,20.57500,27.47500,3.35000,,,,5.92500
04/20/2013 04:00:00,18.87500,20.38333,27.26667,3.52500,,,,6.02500
04/20/2013 05:00:00,18.69167,20.24167,27.06667,3.02500,,,,5.52500
04/20/2013 06:00:00,21.55833,24.46667,27.34167,2.65000,,,,4.71667
04/20/2013 07:00:00,21.16667,23.40000,27.57500,2.35000,,,,4.61667
04/20/2013 08:00:00,23.25833,26.56667,28.01667,4.05000,,,,3.85000
04/20/2013 09:00:00,22.92500,25.69167,28.31667,5.07500,,,,3.95833
04/20/2013 10:00:00,23.00833,25.71667,28.40000,5.52500,,,,3.18333
04/20/2013 11:00:00,22.80000,25.02500,28.42500,7.27500,,,,3.32500
04/20/2013 12:00:00,23.10000,25.32500,28.39167,7.45000,,,,3.12500
04/20/2013 13:00:00,22.95833,24.64167,28.35000,8.57500,,,,4.06667
04/20/2013 14:00:00,23.00000,24.25833,28.31667,8.97500,,,,4.47500
04/20/2013 15:00:00,22.90833,24.15000,28.32500,7.72500,,,,4.65833
04/20/2013 16:00:00,22.90000,24.17500,28.34167,6.75000,,,,4.45000
04/20/2013 17:00:00,22.95000,25.12500,28.38333,6.77500,,,,4.23333
04/20/2013 18:00:00,21.72500,22.49167,28.24167,6.80000,,,,3.70833
04/20/2013 19:00:00,20.66667,21.66667,27.97500,5.10000,,,,2.89167
04/20/2013 20:00:00,19.92500,21.15833,27.64167,3.50000,,,,2.11667
04/20/2013 21:00:00,20.14167,21.92500,27.43333,2.05000,,,,2.07500
04/20/2013 22:00:00,19.32500,20.70833,27.18333,1.35000,,,,1.71667
04/20/2013 23:00:00,18.83333,20.28333,26.87500,0.82500,,,,1.30833
04/21/2013 00:00:00,18.47500,19.96667,26.60833,0.35000,,,,1.67500
04/21/2013 01:00:00,18.15000,19.66667,26.33333,0.07500,,,,1.78333
04/21/2013 02:00:00,17.84167,19.44167,26.08333,-0.40000,,,,1.46667
04/21/2013 03:00:00,17.60833,19.21667,25.85833,-0.95000,,,,1.25833
04/21/2013 04:00:00,17.34167,18.99167,25.63333,-1.35000,,,,0.75833
04/21/2013 05:00:00,17.20000,18.86667,25.40000,-1.55000,,,,0.47500
04/21/2013 06:00:00,21.49167,25.14167,25.88333,-1.32500,,,,0.36667
04/21/2013 07:00:00,21.19167,23.45833,26.50000,3.60000,,,,0.92500
04/21/2013 08:00:00,23.42500,26.52500,27.10833,10.92500,,,,1.80000
04/21/2013 09:00:00,23.06667,24.95000,27.44167,16.02500,,,,2.95833
04/21/2013 10:00:00,23.13333,24.43333,27.62500,19.00000,,,,4.04167
04/21/2013 11:00:00,22.93333,23.70833,27.80000,19.67500,,,,5.20833
04/21/2013 12:00:00,22.93333,23.43333,27.88333,19.45000,,,,6.20833
04/21/2013 13:00:00,23.23333,23.53333,27.95833,16.97500,,,,7.07500
04/21/2013 14:00:00,23.45000,22.69167,28.04167,15.52500,,,,7.96667
04/21/2013 15:00:00,24.17500,23.01667,28.23333,12.15000,,,,9.11667
04/21/2013 16:00:00,24.72500,23.42500,28.57500,10.32500,,,,10.05833
04/21/2013 17:00:00,24.80000,23.52500,28.85000,8.25000,,,,10.06667
04/21/2013 18:00:00,24.46667,23.39167,28.99167,6.67500,,,,9.46667
04/21/2013 19:00:00,23.42500,23.00833,28.93333,5.67500,,,,7.88333
04/21/2013 20:00:00,21.90000,22.25000,28.58333,4.45000,,,,6.34167
04/21/2013 21:00:00,20.95833,21.60833,28.19167,3.57500,,,,5.55000
04/21/2013 22:00:00,20.26667,21.09167,27.77500,2.90000,,,,4.66667
04/21/2013 23:00:00,19.74167,20.71667,27.43333,2.50000,,,,4.23333
04/22/2013 00:00:00,19.32500,20.42500,27.05000,2.20000,,,,3.96667
04/22/2013 01:00:00,18.99167,20.15833,26.80000,2.05000,,,,3.62500
04/22/2013 02:00:00,18.72500,19.95000,26.50000,1.87500,,,,3.25000
04/22/2013 03:00:00,18.41667,19.66667,26.25000,1.40000,,,,3.29167
04/22/2013 04:00:00,18.21667,19.50833,26.01667,1.62500,,,,3.25833
04/22/2013 05:00:00,18.00833,19.34167,25.81667,1.55000,,,,3.23333
04/22/2013 06:00:00,21.60000,24.40833,26.19167,1.75000,,,,3.46667
04/22/2013 07:00:00,21.29167,23.00833,26.61667,6.55000,,,,4.35000
04/22/2013 08:00:00,23.44167,25.31667,27.35000,11.75000,,,,5.65000
04/22/2013 09:00:00,23.20000,24.06667,28.09167,16.50000,,,,6.87500
04/22/2013 10:00:00,23.34167,23.95833,28.53333,19.95000,,,,8.28333
04/22/2013 11:00:00,23.15833,23.57500,29.00000,21.42500,,,,9.73333
04/22/2013 12:00:00,23.15833,23.39167,29.03333,22.67500,,,,10.88333
04/22/2013 13:00:00,23.53333,23.30833,28.67500,22.77500,,,,11.91667
04/22/2013 14:00:00,24.40000,23.67500,28.64167,20.72500,,,,13.01667
04/22/2013 15:00:00,25.59167,24.42500,29.00833,17.82500,,,,14.25833
04/22/2013 16:00:00,26.46667,25.10833,29.98333,14.97500,,,,14.54167
04/22/2013 17:00:00,27.03333,25.49167,31.10833,13.77500,,,,14.55833
04/22/2013 18:00:00,26.84167,25.46667,31.73333,13.02500,,,,14.41667
04/22/2013 19:00:00,25.90000,25.13333,32.05000,11.75000,,,,12.73333
04/22/2013 20:00:00,24.30833,24.53333,31.99167,10.62500,,,,11.23333
04/22/2013 21:00:00,23.31667,23.90000,31.66667,9.95000,,,,10.66667
04/22/2013 22:00:00,22.60833,23.43333,31.27500,9.32500,,,,10.15000
04/22/2013 23:00:00,22.06667,23.00833,30.90833,8.95000,,,,9.66667
04/23/2013 00:00:00,21.62500,22.63333,30.55000,8.10000,,,,9.27500
04/23/2013 01:00:00,21.22500,22.30000,30.26667,7.42500,,,,8.62500
04/23/2013 02:00:00,20.84167,21.99167,29.95000,6.90000,,,,8.06667
04/23/2013 03:00:00,20.50833,21.73333,29.67500,6.30000,,,,7.71667
04/23/2013 04:00:00,20.15833,21.44167,29.38333,5.70000,,,,7.31667
04/23/2013 05:00:00,19.90833,21.13333,29.10833,5.57500,,,,6.95000
04/23/2013 06:00:00,21.36667,22.99167,29.09167,5.67500,,,,6.85833
04/23/2013 07:00:00,21.44167,22.50000,29.16667,11.42500,,,,8.10000
04/23/2013 08:00:00,23.37500,24.26667,29.35000,15.45000,,,,9.55833
04/23/2013 09:00:00,23.47500,23.70833,29.24167,18.45000,,,,10.37500
