@relation dodgers

@attribute Date numeric
@attribute Time numeric
@attribute Reading numeric
@attribute TimeOfDay numeric

@data
4,1860,23,2
4,2160,25,2
4,2460,24,2
4,2760,24,2
4,3060,34,2
4,3360,22,2
4,3660,42,2
4,3960,43,2
4,4260,42,2
4,4560,32,2
4,1320,29,2
4,1620,38,2
4,1920,29,2
4,2220,60,2
4,2520,53,2
4,2820,57,2
4,3120,50,2
4,3420,61,2
4,3720,51,2
4,4020,53,2
4,4320,47,2
4,4620,21,2
4,1380,24,2
4,1680,22,2
4,1980,18,2
4,2280,27,2
4,2580,18,2
4,2880,19,2
4,3180,21,2
4,3480,22,2
4,3780,19,2
4,4080,21,2
4,4380,14,2
4,4680,23,2
6,0,13,0
6,300,8,0
6,600,21,0
6,900,13,0
6,1200,7,0
6,1500,3,0
6,1800,5,0
6,2100,7,0
6,2400,9,0
6,2700,4,0
6,3000,4,0
6,3300,14,0
6,60,7,0
6,360,11,0
6,660,8,0
6,960,4,0
6,1260,10,0
6,1560,4,0
6,1860,13,0
6,2160,5,0
6,2460,6,0
6,2760,11,0
6,3060,6,0
6,3360,4,0
6,120,4,0
6,420,1,0
6,720,1,0
6,1020,6,0
6,1320,7,0
6,1620,10,0
6,1920,6,0
6,2220,5,0
6,2520,4,0
6,2820,5,0
6,3120,7,0
6,3420,5,0
6,180,3,0
6,480,6,0
6,780,7,0
6,1080,6,0
6,1380,3,0
6,1680,2,0
6,1980,4,0
6,2280,6,0
6,2580,3,0
6,2880,0,0
6,3180,3,0
6,3480,2,0
6,240,1,0
6,540,0,0
6,840,3,0
6,1140,1,0
6,1440,3,0
6,1740,2,0
6,2040,4,0
6,2340,0,0
6,2640,3,0
6,2940,3,0
6,3240,3,0
6,3540,1,0
6,300,6,0
6,600,3,0
6,900,3,0
6,1200,4,0
6,1500,1,0
6,1800,4,0
6,2100,1,0
6,2400,4,0
6,2700,3,0
6,3000,6,0
6,3300,2,0
6,3600,4,0
6,360,4,0
6,660,9,0
6,960,6,0
6,1260,2,0
6,1560,3,0
6,1860,3,0
6,2160,3,0
6,2460,6,0
6,2760,6,0
6,3060,5,0
6,3360,8,0
6,3660,1,0
6,420,11,0
6,720,6,0
6,1020,8,0
6,1320,7,0
6,1620,4,0
6,1920,7,0
6,2220,6,0
6,2520,10,0
6,2820,4,0
6,3120,4,0
6,3420,14,0
6,3720,10,0
6,480,6,0
6,780,3,0
6,1080,10,0
6,1380,12,0
6,1680,7,0
6,1980,13,0
6,2280,19,0
6,2580,7,0
6,2880,10,0
6,3180,7,0
6,3480,12,0
6,3780,10,0
6,540,15,1
6,840,13,1
6,1140,10,1
6,1440,12,1
6,1740,10,1
6,2040,11,1
6,2340,18,1
6,2640,14,1
6,2940,11,1
6,3240,24,1
6,3540,18,1
6,3840,28,1
6,600,12,1
6,900,14,1
6,1200,13,1
6,1500,14,1
6,1800,25,1
6,2100,16,1
6,2400,28,1
6,2700,18,1
6,3000,29,1
6,3300,26,1
6,3600,23,1
6,3900,23,1
6,660,20,1
6,960,27,1
6,1260,20,1
6,1560,26,1
6,1860,19,1
6,2160,22,1
6,2460,30,1
6,2760,27,1
6,3060,34,1
6,3360,24,1
6,3660,39,1
6,3960,21,1
6,720,25,0
6,1020,22,0
6,1320,26,0
6,1620,28,0
6,1920,24,0
6,2220,33,0
6,2520,31,0
6,2820,28,0
6,3120,24,0
6,3420,30,0
6,3720,17,0
6,4020,23,0
6,780,25,1
6,1080,23,1
6,1380,24,1
6,1680,19,1
6,1980,26,1
6,2280,31,1
6,2580,32,1
6,2880,21,1
6,3180,27,1
6,3480,27,1
6,3780,38,1
6,4080,33,1
6,840,45,1
6,1140,34,1
6,1440,27,1
6,1740,32,1
6,2040,18,1
6,2340,21,1
6,2640,23,1
6,2940,22,1
6,3240,19,1
6,3540,22,1
6,3840,19,1
6,4140,14,1
6,900,9,1
6,1200,26,1
6,1500,16,1
6,1800,26,1
6,2100,16,1
6,2400,28,1
6,2700,26,1
6,3000,22,1
6,3300,20,1
6,3600,28,1
6,3900,29,1
6,4200,27,1
6,960,30,1
6,1260,42,1
6,1560,39,1
6,1860,41,1
6,2160,43,1
6,2460,36,1
6,2760,34,1
6,3060,42,1
6,3360,46,1
6,3660,41,1
6,3960,47,1
6,4260,49,1
6,1020,33,2
6,1320,50,2
6,1620,40,2
6,1920,24,2
6,2220,29,2
6,2520,15,2
6,2820,22,2
6,3120,29,2
6,3420,20,2
6,3720,19,2
6,4020,22,2
6,4320,24,2
6,1080,16,2
6,1380,25,2
6,1680,29,2
6,1980,23,2
6,2280,12,2
6,2580,26,2
6,2880,14,2
6,3180,22,2
6,3480,23,2
6,3780,18,2
6,4080,17,2
6,4380,21,2
6,1140,19,2
6,1440,19,2
6,1740,14,2
6,2040,12,2
6,2340,10,2
6,2640,22,2
6,2940,23,2
6,3240,25,2
6,3540,22,2
6,3840,27,2
6,4140,13,2
6,4440,28,2
6,1200,9,2
6,1500,12,2
6,1800,13,2
6,2100,27,2
6,2400,16,2
6,2700,21,2
6,3000,16,2
6,3300,19,2
6,3600,22,2
6,3900,16,2
6,4200,18,2
6,4500,22,2
6,1260,16,2
6,1560,27,2
6,1860,17,2
6,2160,12,2
6,2460,26,2
6,2760,15,2
6,3060,15,2
6,3360,18,2
6,3660,17,2
6,3960,15,2
6,4260,20,2
6,4560,12,2
6,1320,11,2
6,1620,10,2
6,1920,13,2
6,2220,10,2
6,2520,10,2
6,2820,11,2
6,3120,6,2
6,3420,11,2
6,3720,9,2
6,4020,9,2
6,4320,11,2
6,4620,12,2
6,1380,6,2
6,1680,9,2
6,1980,9,2
6,2280,5,2
6,2580,6,2
6,2880,5,2
6,3180,10,2
6,3480,10,2
6,3780,7,2
6,4080,5,2
6,4380,7,2
6,4680,1,2
2,0,5,0
2,300,7,0
2,600,12,0
2,900,3,0
2,1200,11,0
2,1500,3,0
2,1800,3,0
2,2100,3,0
2,2400,3,0
2,2700,5,0
2,3000,8,0
2,3300,1,0
2,60,3,0
2,360,3,0
2,660,3,0
2,960,4,0
2,1260,4,0
2,1560,2,0
2,1860,2,0
2,2160,4,0
2,2460,3,0
2,2760,3,0
2,3060,4,0
2,3360,3,0
2,120,5,0
2,420,3,0
2,720,0,0
2,1020,3,0
2,1320,4,0
2,1620,1,0
2,1920,4,0
2,2220,4,0
2,2520,0,0
2,2820,2,0
2,3120,5,0
2,3420,2,0
2,180,0,0
2,480,1,0
2,780,1,0
2,1080,2,0
2,1380,1,0
2,1680,2,0
2,1980,2,0
2,2280,3,0
2,2580,2,0
2,2880,2,0
2,3180,1,0
2,3480,4,0
2,240,1,0
2,540,2,0
2,840,2,0
2,1140,4,0
2,1440,1,0
2,1740,3,0
2,2040,5,0
2,2340,4,0
2,2640,4,0
2,2940,8,0
2,3240,11,0
2,3540,7,0
2,300,4,0
2,600,6,0
2,900,3,0
2,1200,6,0
2,1500,2,0
2,1800,7,0
2,2100,13,0
2,2400,14,0
2,2700,11,0
2,3000,14,0
2,3300,10,0
2,3600,19,0
2,360,8,0
2,660,16,0
2,960,3,0
2,1260,16,0
2,1560,10,0
2,1860,20,0
2,2160,16,0
2,2460,22,0
2,2760,32,0
2,3060,33,0
2,3360,23,0
2,3660,33,0
2,420,33,0
2,720,35,0
2,1020,42,0
2,1320,35,0
2,1620,36,0
2,1920,42,0
2,2220,40,0
2,2520,37,0
2,2820,50,0
2,3120,36,0
2,3420,39,0
2,3720,37,0
2,480,32,0
2,780,34,0
2,1080,35,0
2,1380,35,0
2,1680,45,0
2,1980,39,0
2,2280,30,0
2,2580,37,0
2,2880,44,0
2,3180,54,0
2,3480,32,0
2,3780,43,0
2,540,32,1
2,840,40,1
2,1140,37,1
2,1440,34,1
2,1740,29,1
2,2040,30,1
2,2340,38,1
2,2640,25,1
2,2940,37,1
2,3240,39,1
2,3540,27,1
2,3840,28,1
2,600,39,1
2,900,28,1
2,1200,32,1
2,1500,31,1
2,1800,29,1
2,2100,32,1
2,2400,31,1
2,2700,26,1
2,3000,32,1
2,3300,33,1
2,3600,41,1
2,3900,32,1
2,660,25,1
2,960,12,1
2,1260,23,1
2,1560,37,1
2,1860,21,1
2,2160,29,1
2,2460,23,1
2,2760,22,1
2,3060,18,1
2,3360,22,1
2,3660,30,1
2,3960,28,1
2,720,16,0
2,1020,22,0
2,1320,26,0
2,1620,29,0
2,1920,27,0
2,2220,15,0
2,2520,35,0
2,2820,27,0
2,3120,32,0
2,3420,20,0
2,3720,19,0
2,4020,29,0
2,780,19,1
2,1080,23,1
2,1380,29,1
2,1680,15,1
2,1980,24,1
2,2280,23,1
2,2580,16,1
2,2880,41,1
2,3180,30,1
2,3480,27,1
2,3780,20,1
2,4080,27,1
2,840,31,1
2,1140,19,1
2,1440,28,1
2,1740,23,1
2,2040,31,1
2,2340,30,1
2,2640,35,1
2,2940,41,1
2,3240,45,1
2,3540,35,1
2,3840,38,1
2,4140,39,1
2,900,44,1
2,1200,40,1
2,1500,41,1
2,1800,39,1
2,2100,38,1
2,2400,32,1
2,2700,41,1
2,3000,44,1
2,3300,41,1
2,3600,46,1
2,3900,37,1
2,4200,32,1
2,960,28,1
2,1260,43,1
2,1560,40,1
2,1860,42,1
2,2160,38,1
2,2460,37,1
2,2760,31,1
2,3060,40,1
2,3360,39,1
2,3660,31,1
2,3960,37,1
2,4260,31,1
2,1020,45,2
2,1320,40,2
2,1620,44,2
2,1920,27,2
2,2220,35,2
2,2520,41,2
2,2820,40,2
2,3120,48,2
2,3420,46,2
2,3720,34,2
2,4020,36,2
2,4320,25,2
2,1080,42,2
2,1380,35,2
2,1680,40,2
2,1980,34,2
2,2280,31,2
2,2580,30,2
2,2880,40,2
2,3180,31,2
2,3480,40,2
2,3780,30,2
2,4080,30,2
2,4380,24,2
2,1140,30,2
2,1440,24,2
2,1740,27,2
2,2040,31,2
2,2340,27,2
2,2640,31,2
2,2940,27,2
2,3240,19,2
2,3540,25,2
2,3840,18,2
2,4140,13,2
2,4440,26,2
2,1200,23,2
2,1500,18,2
2,1800,17,2
2,2100,23,2
2,2400,22,2
2,2700,21,2
2,3000,20,2
2,3300,16,2
2,3600,29,2
2,3900,26,2
2,4200,23,2
2,4500,20,2
2,1260,25,2
2,1560,31,2
2,1860,23,2
2,2160,24,2
2,2460,30,2
2,2760,31,2
2,3060,48,2
2,3360,42,2
2,3660,39,2
2,3960,38,2
2,4260,33,2
2,4560,46,2
2,1320,46,2
2,1620,35,2
2,1920,23,2
2,2220,17,2
2,2520,18,2
2,2820,16,2
2,3120,15,2
2,3420,19,2
2,3720,10,2
2,4020,8,2
2,4320,12,2
2,4620,8,2
2,1380,6,2
2,1680,7,2
2,1980,2,2
2,2280,9,2
2,2580,12,2
2,2880,9,2
2,3180,8,2
2,3480,3,2
2,3780,3,2
2,4080,4,2
2,4380,4,2
2,4680,9,2
4,0,2,0
4,300,4,0
4,600,4,0
4,900,8,0
4,1200,4,0
4,1500,7,0
4,1800,4,0
4,2100,5,0
4,2400,6,0
4,2700,4,0
4,3000,6,0
4,3300,4,0
4,60,7,0
4,360,4,0
4,660,3,0
4,960,2,0
4,1260,4,0
4,1560,7,0
4,1860,4,0
4,2160,7,0
4,2460,4,0
4,2760,6,0
4,3060,4,0
4,3360,1,0
4,120,4,0
4,420,3,0
4,720,1,0
4,1020,2,0
4,1320,2,0
4,1620,1,0
4,1920,5,0
4,2220,2,0
4,2520,2,0
4,2820,1,0
4,3120,2,0
4,3420,3,0
4,180,1,0
4,480,1,0
4,780,1,0
4,1080,1,0
4,1380,0,0
4,1680,2,0
4,1980,4,0
4,2280,1,0
4,2580,2,0
4,2880,3,0
4,3180,3,0
4,3480,1,0
4,240,1,0
4,540,0,0
4,840,2,0
4,1140,1,0
4,1440,2,0
4,1740,1,0
4,2040,1,0
4,2340,1,0
4,2640,7,0
4,2940,3,0
4,3240,4,0
4,3540,6,0
4,300,7,0
4,600,3,0
4,900,6,0
4,1200,11,0
4,1500,11,0
4,1800,6,0
4,2100,8,0
4,2400,13,0
4,2700,14,0
4,3000,11,0
4,3300,18,0
4,3600,12,0
4,360,13,0
4,660,20,0
4,960,19,0
4,1260,19,0
4,1560,14,0
4,1860,17,0
4,2160,29,0
4,2460,28,0
4,2760,34,0
4,3060,31,0
4,3360,25,0
4,3660,37,0
4,420,29,0
4,720,32,0
4,1020,39,0
4,1320,42,0
4,1620,38,0
4,1920,34,0
4,2220,27,0
4,2520,37,0
4,2820,29,0
4,3120,33,0
4,3420,30,0
4,3720,34,0
4,480,29,0
4,780,33,0
4,1080,26,0
4,1380,24,0
4,1680,24,0
4,1980,24,0
4,2280,57,0
4,2580,37,0
4,2880,27,0
4,3180,52,0
4,3480,21,0
4,3780,35,0
4,540,26,1
4,840,28,1
4,1140,25,1
4,1440,15,1
4,1740,35,1
4,2040,28,1
4,2340,29,1
4,2640,33,1
4,2940,30,1
4,3240,45,1
4,3540,23,1
4,3840,41,1
4,600,20,1
4,900,28,1
4,1200,25,1
4,1500,31,1
4,1800,18,1
4,2100,25,1
4,2400,24,1
4,2700,23,1
4,3000,21,1
4,3300,32,1
4,3600,19,1
4,3900,13,1
4,660,16,1
4,960,28,1
4,1260,29,1
4,1560,12,1
4,1860,27,1
4,2160,19,1
4,2460,21,1
4,2760,29,1
4,3060,31,1
4,3360,16,1
4,3660,29,1
4,3960,22,1
4,720,18,0
4,1020,29,0
4,1320,17,0
4,1620,22,0
4,1920,29,0
4,2220,14,0
4,2520,25,0
4,2820,14,0
4,3120,25,0
4,3420,28,0
4,3720,13,0
4,4020,22,0
4,780,37,1
4,1080,29,1
4,1380,24,1
4,1680,22,1
4,1980,31,1
4,2280,29,1
4,2580,30,1
4,2880,28,1
4,3180,39,1
4,3480,33,1
4,3780,37,1
4,4080,31,1
4,840,32,1
4,1140,21,1
4,1440,30,1
4,1740,19,1
4,2040,24,1
4,2340,21,1
4,2640,32,1
4,2940,43,1
4,3240,36,1
4,3540,28,1
4,3840,36,1
4,4140,38,1
4,900,29,1
4,1200,37,1
4,1500,26,1
4,1800,26,1
4,2100,33,1
4,2400,27,1
4,2700,28,1
4,3000,35,1
4,3300,30,1
4,3600,30,1
4,3900,46,1
4,4200,40,1
4,960,37,1
4,1260,20,1
4,1560,32,1
4,1860,28,1
4,2160,45,1
4,2460,26,1
4,2760,40,1
4,3060,24,1
4,3360,43,1
4,3660,33,1
4,3960,36,1
4,4260,35,1
4,1020,37,2
4,1320,34,2
4,1620,29,2
4,1920,32,2
4,2220,26,2
4,2520,38,2
4,2820,29,2
4,3120,24,2
4,3420,17,2
4,3720,20,2
4,4020,43,2
4,4320,24,2
4,1080,32,2
4,1380,35,2
4,1680,30,2
4,1980,28,2
4,2280,28,2
4,2580,32,2
4,2880,24,2
4,3180,25,2
4,3480,24,2
4,3780,20,2
4,4080,18,2
4,4380,28,2
4,1140,15,2
4,1440,22,2
4,1740,26,2
4,2040,27,2
4,2340,24,2
4,2640,26,2
4,2940,20,2
4,3240,29,2
4,3540,21,2
4,3840,22,2
4,4140,17,2
4,4440,19,2
4,1200,19,2
4,1500,24,2
4,1800,17,2
4,2100,16,2
4,2400,19,2
4,2700,18,2
4,3000,22,2
4,3300,15,2
4,3600,20,2
4,3900,25,2
4,4200,16,2
4,4500,24,2
4,1260,16,2
4,1560,20,2
4,1860,15,2
4,2160,29,2
4,2460,21,2
4,2760,10,2
4,3060,16,2
4,3360,32,2
4,3660,28,2
4,3960,39,2
4,4260,37,2
4,4560,32,2
4,1320,38,2
4,1620,46,2
4,1920,42,2
4,2220,49,2
4,2520,31,2
4,2820,38,2
4,3120,20,2
4,3420,16,2
4,3720,13,2
4,4020,11,2
4,4320,11,2
4,4620,8,2
4,1380,8,2
4,1680,18,2
4,1980,9,2
4,2280,20,2
4,2580,8,2
4,2880,7,2
4,3180,5,2
4,3480,6,2
4,3780,4,2
4,4080,4,2
4,4380,6,2
4,4680,7,2
7,0,10,0
7,300,9,0
7,600,2,0
7,900,7,0
7,1200,3,0
7,1500,3,0
7,1800,4,0
7,2100,3,0
7,2400,2,0
7,2700,2,0
7,3000,7,0
7,3300,4,0
7,60,1,0
7,360,4,0
7,660,2,0
7,960,6,0
7,1260,1,0
7,1560,3,0
7,1860,3,0
7,2160,4,0
7,2460,1,0
7,2760,5,0
7,3060,1,0
7,3360,6,0
7,120,5,0
7,420,1,0
7,720,7,0
7,1020,1,0
7,1320,3,0
7,1620,2,0
7,1920,2,0
7,2220,2,0
7,2520,1,0
7,2820,4,0
7,3120,1,0
7,3420,2,0
7,180,4,0
7,480,1,0
7,780,3,0
7,1080,1,0
7,1380,5,0
7,1680,6,0
7,1980,1,0
7,2280,2,0
7,2580,2,0
7,2880,3,0
7,3180,2,0
7,3480,1,0
7,240,2,0
7,540,3,0
7,840,0,0
7,1140,2,0
7,1440,2,0
7,1740,2,0
7,2040,1,0
7,2340,4,0
7,2640,6,0
7,2940,8,0
7,3240,5,0
7,3540,2,0
7,300,4,0
7,600,5,0
7,900,6,0
7,1200,7,0
7,1500,5,0
7,1800,7,0
7,2100,7,0
7,2400,3,0
7,2700,16,0
7,3000,3,0
7,3300,14,0
7,3600,9,0
7,360,11,0
7,660,21,0
7,960,21,0
7,1260,11,0
7,1560,17,0
7,1860,23,0
7,2160,17,0
7,2460,31,0
7,2760,28,0
7,3060,32,0
7,3360,24,0
7,3660,35,0
7,420,27,0
7,720,36,0
7,1020,37,0
7,1320,45,0
7,1620,47,0
7,1920,26,0
7,2220,40,0
7,2520,45,0
7,2820,53,0
7,3120,45,0
7,3420,32,0
7,3720,29,0
7,480,30,0
7,780,40,0
7,1080,31,0
7,1380,42,0
7,1680,38,0
7,1980,33,0
7,2280,34,0
7,2580,47,0
7,2880,48,0
7,3180,51,0
7,3480,47,0
7,3780,43,0
7,540,35,1
7,840,31,1
7,1140,33,1
7,1440,45,1
7,1740,32,1
7,2040,30,1
7,2340,36,1
7,2640,29,1
7,2940,36,1
7,3240,40,1
7,3540,34,1
7,3840,28,1
7,600,28,1
7,900,27,1
7,1200,20,1
7,1500,21,1
7,1800,23,1
7,2100,18,1
7,2400,20,1
7,2700,26,1
7,3000,32,1
7,3300,38,1
7,3600,24,1
7,3900,25,1
7,660,22,1
7,960,27,1
7,1260,19,1
7,1560,23,1
7,1860,20,1
7,2160,24,1
7,2460,25,1
7,2760,17,1
7,3060,22,1
7,3360,33,1
7,3660,16,1
7,3960,19,1
7,720,27,0
7,1020,23,0
7,1320,13,0
7,1620,35,0
7,1920,22,0
7,2220,21,0
7,2520,31,0
7,2820,26,0
7,3120,25,0
7,3420,34,0
7,3720,23,0
7,4020,27,0
7,780,24,1
7,1080,26,1
7,1380,34,1
7,1680,29,1
7,1980,26,1
7,2280,17,1
7,2580,18,1
7,2880,19,1
7,3180,32,1
7,3480,26,1
7,3780,28,1
7,4080,22,1
7,840,21,1
7,1140,27,1
7,1440,21,1
7,1740,39,1
7,2040,28,1
7,2340,25,1
7,2640,30,1
7,2940,45,1
7,3240,38,1
7,3540,40,1
7,3840,41,1
7,4140,42,1
7,900,27,1
7,1200,40,1
7,1500,42,1
7,1800,32,1
7,2100,43,1
7,2400,34,1
7,2700,32,1
7,3000,32,1
7,3300,44,1
7,3600,43,1
7,3900,47,1
7,4200,45,1
7,960,38,1
7,1260,41,1
7,1560,39,1
7,1860,41,1
7,2160,44,1
7,2460,40,1
7,2760,35,1
7,3060,31,1
7,3360,30,1
7,3660,36,1
7,3960,49,1
7,4260,45,1
7,1020,41,2
7,1320,35,2
7,1620,32,2
7,1920,28,2
7,2220,27,2
7,2520,34,2
7,2820,23,2
7,3120,27,2
7,3420,37,2
7,3720,38,2
7,4020,22,2
7,4320,19,2
7,1080,20,2
7,1380,29,2
7,1680,30,2
7,1980,18,2
7,2280,25,2
7,2580,27,2
7,2880,35,2
7,3180,25,2
7,3480,22,2
7,3780,24,2
7,4080,25,2
7,4380,29,2
7,1140,29,2
7,1440,28,2
7,1740,19,2
7,2040,33,2
7,2340,20,2
7,2640,24,2
7,2940,26,2
7,3240,27,2
7,3540,33,2
7,3840,25,2
7,4140,19,2
7,4440,16,2
7,1200,27,2
7,1500,19,2
7,1800,28,2
7,2100,12,2
7,2400,22,2
7,2700,24,2
7,3000,15,2
7,3300,19,2
7,3600,19,2
7,3900,12,2
7,4200,18,2
7,4500,15,2
7,1260,25,2
7,1560,19,2
7,1860,23,2
7,2160,20,2
7,2460,21,2
7,2760,26,2
7,3060,27,2
7,3360,29,2
7,3660,27,2
7,3960,30,2
7,4260,46,2
7,4560,30,2
7,1320,34,2
7,1620,29,2
7,1920,35,2
7,2220,23,2
7,2520,19,2
7,2820,26,2
7,3120,15,2
7,3420,10,2
7,3720,10,2
7,4020,6,2
7,4320,6,2
7,4620,13,2
7,1380,8,2
7,1680,10,2
7,1980,12,2
7,2280,13,2
7,2580,13,2
7,2880,10,2
7,3180,19,2
7,3480,10,2
7,3780,10,2
7,4080,9,2
7,4380,2,2
7,4680,4,2
3,0,7,0
3,300,5,0
3,600,3,0
3,900,6,0
3,1200,8,0
3,1500,5,0
3,1800,1,0
3,2100,8,0
3,2400,4,0
3,2700,9,0
3,3000,6,0
3,3300,2,0
3,60,1,0
3,360,5,0
3,660,1,0
3,960,3,0
3,1260,1,0
3,1560,6,0
3,1860,2,0
3,2160,2,0
3,2460,4,0
3,2760,7,0
3,3060,4,0
3,3360,2,0
3,120,3,0
3,420,5,0
3,720,5,0
3,1020,4,0
3,1320,4,0
3,1620,3,0
3,1920,3,0
3,2220,0,0
3,2520,2,0
3,2820,2,0
3,3120,3,0
3,3420,2,0
3,180,3,0
3,480,2,0
3,780,2,0
3,1080,1,0
3,1380,5,0
3,1680,0,0
3,1980,2,0
3,2280,2,0
3,2580,1,0
3,2880,2,0
3,3180,1,0
3,3480,5,0
3,240,1,0
3,540,1,0
3,840,0,0
3,1140,3,0
3,1440,4,0
3,1740,3,0
3,2040,1,0
3,2340,1,0
3,2640,5,0
3,2940,6,0
3,3240,8,0
3,3540,2,0
3,300,5,0
3,600,4,0
3,900,7,0
3,1200,5,0
3,1500,6,0
3,1800,7,0
3,2100,6,0
3,2400,5,0
3,2700,6,0
3,3000,15,0
3,3300,10,0
3,3600,7,0
3,360,15,0
3,660,12,0
3,960,19,0
3,1260,13,0
3,1560,13,0
3,1860,20,0
3,2160,16,0
3,2460,27,0
3,2760,24,0
3,3060,29,0
3,3360,32,0
3,3660,29,0
3,420,25,0
3,720,35,0
3,1020,46,0
3,1320,49,0
3,1620,43,0
3,1920,47,0
3,2220,44,0
3,2520,41,0
3,2820,49,0
3,3120,46,0
3,3420,42,0
3,3720,32,0
3,480,43,0
3,780,33,0
3,1080,33,0
3,1380,24,0
3,1680,20,0
3,1980,38,0
3,2280,27,0
3,2580,39,0
3,2880,37,0
3,3180,44,0
3,3480,35,0
3,3780,33,0
3,540,24,1
3,840,32,1
3,1140,34,1
3,1440,24,1
3,1740,26,1
3,2040,29,1
3,2340,27,1
3,2640,31,1
3,2940,30,1
3,3240,46,1
3,3540,32,1
3,3840,41,1
3,600,27,1
3,900,20,1
3,1200,32,1
3,1500,31,1
3,1800,31,1
3,2100,37,1
3,2400,28,1
3,2700,18,1
3,3000,34,1
3,3300,12,1
3,3600,18,1
3,3900,22,1
3,660,21,1
3,960,19,1
3,1260,22,1
3,1560,23,1
3,1860,23,1
3,2160,32,1
3,2460,28,1
3,2760,12,1
3,3060,31,1
3,3360,29,1
3,3660,18,1
3,3960,18,1
3,720,20,0
3,1020,17,0
3,1320,27,0
3,1620,19,0
3,1920,20,0
3,2220,26,0
3,2520,16,0
3,2820,18,0
3,3120,32,0
3,3420,27,0
3,3720,15,0
3,4020,12,0
3,780,29,1
3,1080,19,1
3,1380,21,1
3,1680,29,1
3,1980,16,1
3,2280,19,1
3,2580,22,1
3,2880,29,1
3,3180,24,1
3,3480,23,1
3,3780,28,1
3,4080,27,1
3,840,31,1
3,1140,16,1
3,1440,27,1
3,1740,29,1
3,2040,28,1
3,2340,32,1
3,2640,24,1
3,2940,32,1
3,3240,38,1
3,3540,39,1
3,3840,32,1
3,4140,28,1
3,900,30,1
3,1200,37,1
3,1500,29,1
3,1800,43,1
3,2100,41,1
3,2400,27,1
3,2700,28,1
3,3000,39,1
3,3300,41,1
3,3600,39,1
3,3900,40,1
3,4200,38,1
3,960,42,1
3,1260,41,1
3,1560,32,1
3,1860,35,1
3,2160,38,1
3,2460,43,1
3,2760,31,1
3,3060,29,1
3,3360,28,1
3,3660,34,1
3,3960,37,1
3,4260,29,1
3,1020,24,2
3,1320,38,2
3,1620,27,2
3,1920,40,2
3,2220,30,2
3,2520,22,2
3,2820,37,2
3,3120,18,2
3,3420,29,2
3,3720,25,2
3,4020,21,2
3,4320,28,2
3,1080,31,2
3,1380,22,2
3,1680,33,2
3,1980,22,2
3,2280,23,2
3,2580,23,2
3,2880,21,2
3,3180,30,2
3,3480,32,2
3,3780,31,2
3,4080,37,2
3,4380,38,2
3,1140,32,2
3,1440,26,2
3,1740,26,2
3,2040,25,2
3,2340,25,2
3,2640,28,2
3,2940,26,2
3,3240,20,2
3,3540,16,2
3,3840,27,2
3,4140,22,2
3,4440,17,2
3,1200,22,2
3,1500,15,2
3,1800,19,2
3,2100,16,2
3,2400,21,2
3,2700,23,2
3,3000,12,2
3,3300,25,2
3,3600,12,2
3,3900,14,2
3,4200,13,2
3,4500,21,2
3,1260,24,2
3,1560,27,2
3,1860,18,2
3,2160,22,2
3,2460,15,2
3,2760,26,2
3,3060,17,2
3,3360,23,2
3,3660,29,2
3,3960,16,2
3,4260,20,2
3,4560,18,2
3,1320,14,2
3,1620,12,2
3,1920,16,2
3,2220,17,2
3,2520,17,2
3,2820,19,2
3,3120,15,2
3,3420,22,2
3,3720,19,2
3,4020,17,2
3,4320,8,2
3,4620,7,2
3,1380,9,2
3,1680,3,2
3,1980,4,2
3,2280,12,2
3,2580,11,2
3,2880,11,2
3,3180,11,2
3,3480,3,2
3,3780,13,2
3,4080,7,2
3,4380,14,2
3,4680,6,2
5,0,8,0
5,300,7,0
5,600,4,0
5,900,6,0
5,1200,1,0
5,1500,5,0
5,1800,5,0
5,2100,8,0
5,2400,2,0
5,2700,2,0
5,3000,3,0
5,3300,5,0
5,60,6,0
5,360,3,0
5,660,3,0
5,960,7,0
5,1260,4,0
5,1560,6,0
5,1860,4,0
5,2160,4,0
5,2460,2,0
5,2760,5,0
5,3060,4,0
5,3360,3,0
5,120,3,0
5,420,4,0
5,720,1,0
5,1020,4,0
5,1320,6,0
5,1620,6,0
5,1920,4,0
5,2220,1,0
5,2520,0,0
5,2820,3,0
5,3120,4,0
5,3420,1,0
5,180,0,0
5,480,0,0
5,780,5,0
5,1080,1,0
5,1380,0,0
5,1680,3,0
5,1980,3,0
5,2280,0,0
5,2580,3,0
5,2880,0,0
5,3180,3,0
5,3480,3,0
5,240,0,0
5,540,1,0
5,840,0,0
5,1140,2,0
5,1440,2,0
5,1740,3,0
5,2040,2,0
5,2340,3,0
5,2640,8,0
5,2940,9,0
5,3240,3,0
5,3540,5,0
5,300,4,0
5,600,6,0
5,900,9,0
5,1200,8,0
5,1500,7,0
5,1800,7,0
5,2100,12,0
5,2400,12,0
5,2700,14,0
5,3000,10,0
5,3300,12,0
5,3600,15,0
5,360,9,0
5,660,15,0
5,960,13,0
5,1260,15,0
5,1560,13,0
5,1860,19,0
5,2160,22,0
5,2460,16,0
5,2760,25,0
5,3060,24,0
5,3360,29,0
5,3660,24,0
5,420,27,0
5,720,26,0
5,1020,27,0
5,1320,39,0
5,1620,30,0
5,1920,23,0
5,2220,26,0
5,2520,32,0
5,2820,32,0
5,3120,40,0
5,3420,47,0
5,3720,34,0
5,480,38,0
5,780,35,0
5,1080,31,0
